date,city,city_id,hospital_id,hospital_id_enc,admissions,lag_1_admissions,lag_7_admissions,rolling_14_admissions,aqi,temp,humidity,rainfall,wind_speed,mobility_index,outbreak_index,festival_flag,holiday_flag,weekday,is_weekend,population_density,hospital_beds,staff_count
2025-09-26,Hyderabad,3,HYDH1,0,121,207,122,126.57,112,26.04,46.08,16,1.51,89,0.0,0,0,4,0,10400,70,25
2025-09-27,Hyderabad,3,HYDH1,0,113,121,106,126.79,97,26.11,45.99,16,1.5,79,0.0,0,0,5,1,10400,70,25
2025-09-28,Hyderabad,3,HYDH1,0,109,113,109,126.71,97,26.18,45.9,16,1.5,79,0.0,0,0,6,1,10400,70,25
2025-09-29,Hyderabad,3,HYDH1,0,132,109,131,126.64,112,26.23,45.81,16,1.5,89,0.0,0,0,0,0,10400,70,25
2025-09-30,Hyderabad,3,HYDH1,0,127,132,131,126.21,112,26.27,45.73,16,1.5,89,0.0,0,0,1,0,10400,70,25
2025-10-01,Hyderabad,3,HYDH1,0,125,127,118,126.43,112,26.29,45.65,7,1.5,89,0.0,0,0,2,0,10400,70,25
2025-10-02,Hyderabad,3,HYDH1,0,123,125,207,126.71,112,26.3,45.58,7,1.5,89,0.0,0,0,3,0,10400,70,25
2025-10-03,Hyderabad,3,HYDH1,0,119,123,121,126.5,113,26.31,45.51,7,1.5,89,0.0,0,0,4,0,10400,70,25
2025-10-04,Hyderabad,3,HYDH1,0,105,119,113,126.43,98,26.3,45.44,7,1.5,79,0.0,0,0,5,1,10400,70,25
2025-10-05,Hyderabad,3,HYDH1,0,113,105,109,126.71,97,26.28,45.38,7,1.5,79,0.0,0,0,6,1,10400,70,25
2025-10-06,Hyderabad,3,HYDH1,0,132,113,132,126.79,112,26.25,45.33,7,1.51,89,0.0,0,0,0,0,10400,70,25
2025-10-07,Hyderabad,3,HYDH1,0,133,132,127,126.93,112,26.21,45.28,7,1.51,89,0.0,0,0,1,0,10400,70,25
2025-10-08,Hyderabad,3,HYDH1,0,128,133,125,127.64,112,26.16,45.23,7,1.51,89,0.0,0,0,2,0,10400,70,25
2025-10-09,Hyderabad,3,HYDH1,0,125,128,123,121.79,112,26.11,45.19,7,1.52,89,0.0,0,0,3,0,10400,70,25
2025-10-10,Hyderabad,3,HYDH1,0,126,125,119,122.14,112,26.05,45.15,7,1.52,89,0.0,0,0,4,0,10400,70,25
2025-10-11,Hyderabad,3,HYDH1,0,110,126,105,121.93,97,25.99,45.11,7,1.52,79,0.0,0,0,5,1,10400,70,25
2025-10-12,Hyderabad,3,HYDH1,0,112,110,113,122.14,96,25.93,45.08,7,1.53,79,0.0,0,0,6,1,10400,70,25
2025-10-13,Hyderabad,3,HYDH1,0,134,112,132,122.29,111,25.87,45.06,7,1.53,89,0.0,0,0,0,0,10400,70,25
2025-10-14,Hyderabad,3,HYDH1,0,130,134,133,122.5,111,25.82,45.04,7,1.54,89,0.0,0,0,1,0,10400,70,25
2025-10-15,Hyderabad,3,HYDH1,0,125,130,128,122.5,111,25.76,45.02,7,1.54,89,0.0,0,0,2,0,10400,70,25
2025-10-16,Hyderabad,3,HYDH1,0,120,125,125,122.29,110,25.72,45.01,7,1.55,89,0.0,0,0,3,0,10400,70,25
2025-10-17,Hyderabad,3,HYDH1,0,124,120,126,122.64,110,25.68,45.0,7,1.56,89,0.0,0,0,4,0,10400,70,25
2025-10-18,Hyderabad,3,HYDH1,0,111,124,110,123.07,95,25.65,45.0,7,1.57,79,0.0,0,0,5,1,10400,70,25
2025-10-19,Hyderabad,3,HYDH1,0,109,111,112,122.79,95,25.63,45.0,7,1.57,79,0.0,0,0,6,1,10400,70,25
2025-10-20,Hyderabad,3,HYDH1,0,131,109,134,122.71,110,25.62,45.01,7,1.58,89,0.0,0,0,0,0,10400,70,25
2025-10-21,Hyderabad,3,HYDH1,0,129,131,130,122.43,110,25.62,45.02,7,1.59,89,0.0,0,0,1,0,10400,70,25
2025-10-22,Hyderabad,3,HYDH1,0,119,129,125,121.79,110,25.64,45.03,7,1.6,89,0.0,0,0,2,0,10400,70,25
2025-10-23,Hyderabad,3,HYDH1,0,121,119,120,121.5,110,25.67,45.05,7,1.61,89,0.0,0,0,3,0,10400,70,25
2025-10-24,Hyderabad,3,HYDH1,0,120,121,124,121.07,110,25.71,45.08,7,1.62,89,0.0,0,0,4,0,10400,70,25
2025-10-25,Hyderabad,3,HYDH1,0,110,120,111,121.07,95,25.77,45.1,7,1.63,79,0.0,0,0,5,1,10400,70,25
2025-10-26,Hyderabad,3,HYDH1,0,110,110,109,120.93,95,25.85,45.14,7,1.64,79,0.0,0,0,6,1,10400,70,25
2025-10-27,Hyderabad,3,HYDH1,0,142,110,131,121.5,111,25.93,45.17,7,1.65,89,0.0,0,0,0,0,10400,70,25
2025-10-28,Hyderabad,3,HYDH1,0,131,142,129,121.57,111,26.03,45.21,7,1.66,89,0.0,0,0,1,0,10400,70,25
2025-10-29,Hyderabad,3,HYDH1,0,117,131,119,121.0,111,26.15,45.26,7,1.67,89,0.0,0,0,2,0,10400,70,25
2025-10-30,Hyderabad,3,HYDH1,0,128,117,121,121.57,112,26.27,45.31,7,1.69,89,0.0,0,0,3,0,10400,70,25
2025-10-31,Hyderabad,3,HYDH1,0,117,128,120,121.07,112,26.41,45.36,7,1.7,89,0.0,0,0,4,0,10400,70,25
2025-11-01,Hyderabad,3,HYDH1,0,178,117,110,125.86,98,26.55,45.42,7,1.71,79,0.4,0,0,5,1,10400,70,25
2025-11-02,Hyderabad,3,HYDH1,0,108,178,110,125.79,98,26.7,45.49,7,1.73,79,0.0,0,0,6,1,10400,70,25
2025-11-03,Hyderabad,3,HYDH1,0,134,108,142,126.0,114,26.86,45.55,7,1.74,89,0.0,0,0,0,0,10400,70,25
2025-11-04,Hyderabad,3,HYDH1,0,136,134,131,126.5,115,27.02,45.62,7,1.75,89,0.0,0,0,1,0,10400,70,25
2025-11-05,Hyderabad,3,HYDH1,0,120,136,117,126.57,115,27.18,45.7,7,1.77,89,0.0,0,0,2,0,10400,70,25
2025-11-06,Hyderabad,3,HYDH1,0,125,120,128,126.86,116,27.35,45.78,7,1.78,89,0.0,0,0,3,0,10400,70,25
2025-11-07,Hyderabad,3,HYDH1,0,123,125,117,127.07,117,27.52,45.86,7,1.8,89,0.0,0,0,4,0,10400,70,25
2025-11-08,Hyderabad,3,HYDH1,0,109,123,178,127.0,103,27.68,45.95,6,1.81,79,0.0,0,0,5,1,10400,70,25
2025-11-09,Hyderabad,3,HYDH1,0,112,109,108,127.14,104,27.84,46.05,6,1.83,79,0.0,0,0,6,1,10400,70,25
2025-11-10,Hyderabad,3,HYDH1,0,138,112,134,126.86,119,27.99,46.14,6,1.85,89,0.0,0,0,0,0,10400,70,25
2025-11-11,Hyderabad,3,HYDH1,0,135,138,136,127.14,120,28.13,46.24,6,1.86,89,0.0,0,0,1,0,10400,70,25
2025-11-12,Hyderabad,3,HYDH1,0,123,135,120,127.57,121,28.27,46.35,6,1.88,89,0.0,0,0,2,0,10400,70,25
2025-11-13,Hyderabad,3,HYDH1,0,124,123,125,127.29,122,28.39,46.46,6,1.9,89,0.0,0,0,3,0,10400,70,25
2025-11-14,Hyderabad,3,HYDH1,0,127,124,123,128.0,123,28.51,46.57,6,1.91,89,0.0,0,0,4,0,10400,70,25
2025-11-15,Hyderabad,3,HYDH1,0,112,127,109,123.29,108,28.61,46.69,6,1.93,79,0.0,0,0,5,1,10400,70,25
2025-11-16,Hyderabad,3,HYDH1,0,114,112,112,123.71,109,28.7,46.81,6,1.95,79,0.0,0,0,6,1,10400,70,25
2025-11-17,Hyderabad,3,HYDH1,0,144,114,138,124.43,125,28.78,46.93,6,1.97,89,0.0,0,0,0,0,10400,70,25
2025-11-18,Hyderabad,3,HYDH1,0,138,144,135,124.57,125,28.85,47.06,6,1.99,89,0.0,0,0,1,0,10400,70,25
2025-11-19,Hyderabad,3,HYDH1,0,126,138,123,125.0,126,28.9,47.19,6,2.01,89,0.0,0,0,2,0,10400,70,25
2025-11-20,Hyderabad,3,HYDH1,0,134,126,124,125.64,127,28.93,47.33,6,2.03,89,0.0,0,0,3,0,10400,70,25
2025-11-21,Hyderabad,3,HYDH1,0,130,134,127,126.14,127,28.96,47.47,6,2.05,89,0.0,0,0,4,0,10400,70,25
2025-11-22,Hyderabad,3,HYDH1,0,112,130,112,126.36,113,28.97,47.62,6,2.07,79,0.0,0,0,5,1,10400,70,25
2025-11-23,Hyderabad,3,HYDH1,0,113,112,114,126.43,113,28.98,47.76,6,2.09,79,0.0,0,0,6,1,10400,70,25
2025-11-24,Hyderabad,3,HYDH1,0,133,113,144,126.07,128,28.97,47.91,5,2.11,89,0.0,0,0,0,0,10400,70,25
2025-11-25,Hyderabad,3,HYDH1,0,139,133,138,126.36,129,28.96,48.07,5,2.13,89,0.0,0,0,1,0,10400,70,25
2025-11-26,Hyderabad,3,HYDH1,0,122,139,126,126.29,129,28.93,48.23,5,2.15,89,0.0,0,0,2,0,10400,70,25
2025-11-27,Hyderabad,3,HYDH1,0,134,122,134,127.0,129,28.91,48.39,5,2.17,89,0.0,0,0,3,0,10400,70,25
2025-05-29,Hyderabad,3,HYDH2,1,148,148,148,148.0,169,28.57,71.53,5,3.82,89,0.0,0,0,3,0,10400,90,35
2025-05-30,Hyderabad,3,HYDH2,1,153,148,148,150.5,168,28.47,71.36,5,3.8,89,0.0,0,0,4,0,10400,90,35
2025-05-31,Hyderabad,3,HYDH2,1,133,153,148,144.67,153,28.38,71.19,5,3.77,79,0.0,0,0,5,1,10400,90,35
2025-06-01,Hyderabad,3,HYDH2,1,132,133,148,141.5,152,28.3,71.02,14,3.75,79,0.0,0,0,6,1,10400,90,35
2025-06-02,Hyderabad,3,HYDH2,1,161,132,148,145.4,166,28.24,70.84,14,3.73,89,0.0,0,0,0,0,10400,90,35
2025-06-03,Hyderabad,3,HYDH2,1,161,161,148,148.0,165,28.19,70.66,14,3.71,89,0.0,0,0,1,0,10400,90,35
2025-06-04,Hyderabad,3,HYDH2,1,149,161,148,148.14,165,28.15,70.48,14,3.68,89,0.0,0,0,2,0,10400,90,35
2025-06-05,Hyderabad,3,HYDH2,1,160,149,148,149.62,164,28.12,70.29,14,3.66,89,0.0,0,0,3,0,10400,90,35
2025-06-06,Hyderabad,3,HYDH2,1,246,160,153,160.33,164,28.11,70.1,14,3.64,89,0.4,0,0,4,0,10400,90,35
2025-06-07,Hyderabad,3,HYDH2,1,138,246,133,158.1,148,28.11,69.91,14,3.61,79,0.0,0,0,5,1,10400,90,35
