date,city,city_id,hospital_id,hospital_id_enc,admissions,lag_1_admissions,lag_7_admissions,rolling_14_admissions,aqi,temp,humidity,rainfall,wind_speed,mobility_index,outbreak_index,festival_flag,holiday_flag,weekday,is_weekend,population_density,hospital_beds,staff_count
2025-07-15,Mumbai,0,MUMH1,0,200,200,194,193.5,126,26.04,61.01,41,2.65,79,0.0,0,0,1,0,20400,90,30
2025-07-16,Mumbai,0,MUMH1,0,187,200,188,193.07,125,25.94,60.76,41,2.63,79,0.0,0,0,2,0,20400,90,30
2025-07-17,Mumbai,0,MUMH1,0,186,187,183,192.93,124,25.83,60.5,41,2.6,79,0.0,0,0,3,0,20400,90,30
2025-07-18,Mumbai,0,MUMH1,0,182,186,192,192.93,124,25.71,60.24,41,2.58,79,0.0,0,0,4,0,20400,90,30
2025-07-19,Mumbai,0,MUMH1,0,182,182,176,193.71,108,25.57,59.98,41,2.55,69,0.0,0,0,5,1,20400,90,30
2025-07-20,Mumbai,0,MUMH1,0,172,182,264,193.71,107,25.44,59.72,41,2.53,69,0.0,0,0,6,1,20400,90,30
2025-07-21,Mumbai,0,MUMH1,0,199,172,200,193.21,122,25.29,59.46,41,2.51,79,0.0,0,0,0,0,20400,90,30
2025-07-22,Mumbai,0,MUMH1,0,205,199,200,194.0,121,25.15,59.21,41,2.48,79,0.0,0,0,1,0,20400,90,30
2025-07-23,Mumbai,0,MUMH1,0,180,205,187,193.43,120,25.0,58.95,41,2.46,79,0.0,0,0,2,0,20400,90,30
2025-07-24,Mumbai,0,MUMH1,0,188,180,186,193.79,119,24.85,58.69,41,2.43,79,0.0,0,0,3,0,20400,90,30
2025-07-25,Mumbai,0,MUMH1,0,186,188,182,193.36,118,24.71,58.43,41,2.41,79,0.0,0,0,4,0,20400,90,30
2025-07-26,Mumbai,0,MUMH1,0,175,186,182,193.29,102,24.56,58.18,42,2.39,69,0.0,0,0,5,1,20400,90,30
2025-07-27,Mumbai,0,MUMH1,0,170,175,172,186.57,102,24.43,57.92,42,2.36,69,0.0,0,0,6,1,20400,90,30
2025-07-28,Mumbai,0,MUMH1,0,170,170,199,184.43,116,24.3,57.67,42,2.34,79,0.0,0,1,0,0,20400,90,30
2025-07-29,Mumbai,0,MUMH1,0,201,170,205,184.5,115,24.17,57.41,42,2.32,79,0.0,0,0,1,0,20400,90,30
2025-07-30,Mumbai,0,MUMH1,0,184,201,180,184.29,114,24.06,57.16,42,2.29,79,0.0,0,0,2,0,20400,90,30
2025-07-31,Mumbai,0,MUMH1,0,190,184,188,184.57,113,23.96,56.91,42,2.27,79,0.0,0,0,3,0,20400,90,30
2025-08-01,Mumbai,0,MUMH1,0,184,190,186,184.71,112,23.87,56.65,42,2.25,79,0.0,0,0,4,0,20400,90,30
2025-08-02,Mumbai,0,MUMH1,0,178,184,175,184.43,97,23.79,56.4,42,2.23,69,0.0,0,0,5,1,20400,90,30
2025-08-03,Mumbai,0,MUMH1,0,171,178,170,184.36,96,23.73,56.15,42,2.2,69,0.0,0,0,6,1,20400,90,30
2025-08-04,Mumbai,0,MUMH1,0,198,171,170,184.29,110,23.68,55.9,42,2.18,79,0.0,0,0,0,0,20400,90,30
2025-08-05,Mumbai,0,MUMH1,0,195,198,201,183.57,110,23.65,55.65,42,2.16,79,0.0,0,0,1,0,20400,90,30
2025-08-06,Mumbai,0,MUMH1,0,182,195,184,183.71,109,23.63,55.41,42,2.14,79,0.0,0,0,2,0,20400,90,30
2025-08-07,Mumbai,0,MUMH1,0,189,182,190,183.79,109,23.62,55.16,42,2.12,79,0.0,0,0,3,0,20400,90,30
2025-08-08,Mumbai,0,MUMH1,0,184,189,184,183.64,108,23.63,54.92,43,2.1,79,0.0,0,0,4,0,20400,90,30
2025-08-09,Mumbai,0,MUMH1,0,172,184,178,183.43,93,23.65,54.68,43,2.08,69,0.0,0,0,5,1,20400,90,30
2025-08-10,Mumbai,0,MUMH1,0,171,172,171,183.5,93,23.69,54.44,43,2.06,69,0.0,0,0,6,1,20400,90,30
2025-08-11,Mumbai,0,MUMH1,0,202,171,198,185.79,108,23.73,54.2,43,2.04,79,0.0,0,0,0,0,20400,90,30
2025-08-12,Mumbai,0,MUMH1,0,189,202,195,184.93,107,23.79,53.96,43,2.02,79,0.0,0,0,1,0,20400,90,30
2025-08-13,Mumbai,0,MUMH1,0,185,189,182,185.0,107,23.85,53.73,43,2.0,79,0.0,0,0,2,0,20400,90,30
2025-08-14,Mumbai,0,MUMH1,0,181,185,189,184.36,107,23.93,53.49,43,1.98,79,0.0,0,0,3,0,20400,90,30
2025-08-15,Mumbai,0,MUMH1,0,182,181,184,184.21,107,24.01,53.26,43,1.96,79,0.0,0,0,4,0,20400,90,30
2025-08-16,Mumbai,0,MUMH1,0,177,182,172,184.14,92,24.09,53.03,43,1.94,69,0.0,0,0,5,1,20400,90,30
2025-08-17,Mumbai,0,MUMH1,0,161,177,171,183.43,92,24.17,52.8,43,1.92,69,0.0,0,0,6,1,20400,90,30
2025-08-18,Mumbai,0,MUMH1,0,189,161,202,182.79,107,24.26,52.58,43,1.91,79,0.0,0,0,0,0,20400,90,30
2025-08-19,Mumbai,0,MUMH1,0,432,189,189,199.71,107,24.34,52.35,43,1.89,79,1.0,0,0,1,0,20400,90,30
2025-08-20,Mumbai,0,MUMH1,0,182,432,185,199.71,107,24.42,52.13,43,1.87,79,0.0,0,0,2,0,20400,90,30
2025-08-21,Mumbai,0,MUMH1,0,183,182,181,199.29,107,24.5,51.91,43,1.85,79,0.0,0,0,3,0,20400,90,30
2025-08-22,Mumbai,0,MUMH1,0,184,183,182,199.29,107,24.57,51.7,43,1.84,79,0.0,0,0,4,0,20400,90,30
2025-08-23,Mumbai,0,MUMH1,0,172,184,177,199.29,92,24.64,51.48,43,1.82,69,0.0,0,0,5,1,20400,90,30
2025-08-24,Mumbai,0,MUMH1,0,173,172,161,199.43,92,24.69,51.27,43,1.81,69,0.0,0,0,6,1,20400,90,30
2025-08-25,Mumbai,0,MUMH1,0,193,173,189,198.79,107,24.74,51.06,44,1.79,79,0.0,0,0,0,0,20400,90,30
2025-08-26,Mumbai,0,MUMH1,0,233,193,432,201.93,187,24.77,50.86,44,1.78,54,0.0,1,0,1,0,20400,90,30
2025-08-27,Mumbai,0,MUMH1,0,206,233,182,203.43,187,24.8,50.65,44,1.76,54,0.0,1,0,2,0,20400,90,30
2025-08-28,Mumbai,0,MUMH1,0,243,206,183,207.86,187,24.81,50.45,44,1.75,54,0.0,1,0,3,0,20400,90,30
2025-08-29,Mumbai,0,MUMH1,0,177,243,184,207.5,107,24.81,50.26,44,1.73,79,0.0,0,0,4,0,20400,90,30
2025-08-30,Mumbai,0,MUMH1,0,174,177,172,207.29,92,24.79,50.06,44,1.72,69,0.0,0,0,5,1,20400,90,30
2025-08-31,Mumbai,0,MUMH1,0,176,174,173,208.36,92,24.77,49.87,44,1.71,69,0.0,0,0,6,1,20400,90,30
2025-09-01,Mumbai,0,MUMH1,0,203,176,193,209.36,106,24.73,49.68,44,1.69,79,0.0,0,0,0,0,20400,90,30
2025-09-02,Mumbai,0,MUMH1,0,187,203,233,191.86,106,24.68,49.49,44,1.68,79,0.0,0,0,1,0,20400,90,30
2025-09-03,Mumbai,0,MUMH1,0,183,187,206,191.93,106,24.63,49.31,44,1.67,79,0.0,0,0,2,0,20400,90,30
2025-09-04,Mumbai,0,MUMH1,0,199,183,243,193.07,105,24.56,49.13,44,1.66,79,0.0,0,0,3,0,20400,90,30
2025-09-05,Mumbai,0,MUMH1,0,187,199,177,193.29,105,24.48,48.96,44,1.64,79,0.0,0,0,4,0,20400,90,30
2025-09-06,Mumbai,0,MUMH1,0,168,187,174,193.0,89,24.4,48.78,44,1.63,69,0.0,0,0,5,1,20400,90,30
2025-09-07,Mumbai,0,MUMH1,0,171,168,176,192.86,89,24.31,48.61,44,1.62,69,0.0,0,0,6,1,20400,90,30
2025-09-08,Mumbai,0,MUMH1,0,195,171,203,193.0,104,24.22,48.45,44,1.61,79,0.0,0,0,0,0,20400,90,30
2025-09-09,Mumbai,0,MUMH1,0,190,195,187,189.93,103,24.12,48.28,44,1.6,79,0.0,0,0,1,0,20400,90,30
2025-09-10,Mumbai,0,MUMH1,0,185,190,183,188.43,102,24.03,48.12,44,1.59,79,0.0,0,0,2,0,20400,90,30
2025-09-11,Mumbai,0,MUMH1,0,183,185,199,184.14,102,23.94,47.97,44,1.59,79,0.0,0,0,3,0,20400,90,30
2025-09-12,Mumbai,0,MUMH1,0,188,183,187,184.93,101,23.85,47.82,44,1.58,79,0.0,0,0,4,0,20400,90,30
2025-09-13,Mumbai,0,MUMH1,0,169,188,168,184.57,86,23.76,47.67,44,1.57,69,0.0,0,0,5,1,20400,90,30
2025-09-14,Mumbai,0,MUMH1,0,181,169,171,184.93,85,23.68,47.52,44,1.56,69,0.0,0,0,6,1,20400,90,30
2025-09-15,Mumbai,0,MUMH1,0,194,181,195,184.29,100,23.61,47.38,44,1.55,79,0.0,0,0,0,0,20400,90,30
2025-09-16,Mumbai,0,MUMH1,0,195,194,190,184.86,99,23.55,47.24,44,1.55,79,0.0,0,0,1,0,20400,90,30
2025-09-17,Mumbai,0,MUMH1,0,183,195,185,184.86,99,23.5,47.11,44,1.54,79,0.0,0,0,2,0,20400,90,30
2025-09-18,Mumbai,0,MUMH1,0,185,183,183,183.86,98,23.46,46.98,44,1.54,79,0.0,0,0,3,0,20400,90,30
2025-09-19,Mumbai,0,MUMH1,0,185,185,188,183.71,98,23.44,46.85,44,1.53,79,0.0,0,0,4,0,20400,90,30
2025-09-20,Mumbai,0,MUMH1,0,169,185,169,183.79,83,23.42,46.73,44,1.53,69,0.0,0,0,5,1,20400,90,30
2025-09-21,Mumbai,0,MUMH1,0,174,169,181,184.0,82,23.43,46.61,44,1.52,69,0.0,0,0,6,1,20400,90,30
2025-09-22,Mumbai,0,MUMH1,0,201,174,194,184.43,97,23.44,46.5,44,1.52,79,0.0,0,0,0,0,20400,90,30
2025-09-23,Mumbai,0,MUMH1,0,193,201,195,184.64,97,23.47,46.39,44,1.51,79,0.0,0,0,1,0,20400,90,30
2025-09-24,Mumbai,0,MUMH1,0,184,193,183,184.57,97,23.52,46.28,44,1.51,79,0.0,0,0,2,0,20400,90,30
2025-09-25,Mumbai,0,MUMH1,0,281,184,185,191.57,97,23.58,46.18,44,1.51,79,0.4,0,0,3,0,20400,90,30
2025-09-26,Mumbai,0,MUMH1,0,185,281,185,191.36,97,23.65,46.08,44,1.51,79,0.0,0,0,4,0,20400,90,30
2025-09-27,Mumbai,0,MUMH1,0,170,185,169,191.43,82,23.74,45.99,44,1.5,69,0.0,0,0,5,1,20400,90,30
2025-09-28,Mumbai,0,MUMH1,0,173,170,174,190.86,82,23.84,45.9,44,1.5,69,0.0,0,0,6,1,20400,90,30
2025-09-29,Mumbai,0,MUMH1,0,198,173,201,191.14,97,23.94,45.81,44,1.5,79,0.0,0,0,0,0,20400,90,30
2025-09-30,Mumbai,0,MUMH1,0,203,198,193,191.71,97,24.06,45.73,44,1.5,79,0.0,0,0,1,0,20400,90,30
2025-10-01,Mumbai,0,MUMH1,0,173,203,184,191.0,97,24.19,45.65,6,1.5,79,0.0,0,0,2,0,20400,90,30
2025-10-02,Mumbai,0,MUMH1,0,171,173,281,190.0,98,24.32,45.58,6,1.5,79,0.0,0,0,3,0,20400,90,30
2025-10-03,Mumbai,0,MUMH1,0,174,171,185,189.21,98,24.46,45.51,6,1.5,79,0.0,0,0,4,0,20400,90,30
2025-10-04,Mumbai,0,MUMH1,0,161,174,170,188.64,83,24.6,45.44,6,1.5,69,0.0,0,0,5,1,20400,90,30
2025-10-05,Mumbai,0,MUMH1,0,159,161,173,187.57,84,24.74,45.38,6,1.5,69,0.0,0,0,6,1,20400,90,30
2025-10-06,Mumbai,0,MUMH1,0,183,159,198,186.29,99,24.88,45.33,6,1.51,79,0.0,0,0,0,0,20400,90,30
2025-10-07,Mumbai,0,MUMH1,0,184,183,203,185.64,100,25.01,45.28,6,1.51,79,0.0,0,0,1,0,20400,90,30
2025-10-08,Mumbai,0,MUMH1,0,171,184,173,184.71,100,25.15,45.23,6,1.51,79,0.0,0,0,2,0,20400,90,30
2025-10-09,Mumbai,0,MUMH1,0,170,171,171,176.79,101,25.28,45.19,6,1.52,79,0.0,0,0,3,0,20400,90,30
2025-10-10,Mumbai,0,MUMH1,0,174,170,174,176.0,101,25.4,45.15,6,1.52,79,0.0,0,0,4,0,20400,90,30
2025-10-11,Mumbai,0,MUMH1,0,157,174,161,175.07,86,25.51,45.11,6,1.52,69,0.0,0,0,5,1,20400,90,30
2025-10-12,Mumbai,0,MUMH1,0,156,157,159,173.86,87,25.61,45.08,6,1.53,69,0.0,0,0,6,1,20400,90,30
2025-10-13,Mumbai,0,MUMH1,0,183,156,183,172.79,102,25.7,45.06,6,1.53,79,0.0,0,0,0,0,20400,90,30
2025-10-14,Mumbai,0,MUMH1,0,184,183,184,171.43,103,25.78,45.04,6,1.54,79,0.0,0,0,1,0,20400,90,30
2025-10-15,Mumbai,0,MUMH1,0,174,184,171,171.5,103,25.85,45.02,6,1.54,79,0.0,0,0,2,0,20400,90,30
2025-10-16,Mumbai,0,MUMH1,0,174,174,170,171.71,103,25.91,45.01,6,1.55,79,0.0,0,0,3,0,20400,90,30
2025-10-17,Mumbai,0,MUMH1,0,167,174,174,171.21,104,25.95,45.0,6,1.56,79,0.0,0,0,4,0,20400,90,30
2025-10-18,Mumbai,0,MUMH1,0,163,167,157,171.36,89,25.98,45.0,6,1.57,69,0.0,0,0,5,1,20400,90,30
2025-10-19,Mumbai,0,MUMH1,0,165,163,156,171.79,89,26.0,45.0,6,1.57,69,0.0,0,0,6,1,20400,90,30
2025-10-20,Mumbai,0,MUMH1,0,186,165,183,172.0,104,26.01,45.01,6,1.58,79,0.0,0,0,0,0,20400,90,30
2025-10-21,Mumbai,0,MUMH1,0,186,186,184,172.14,104,26.0,45.02,6,1.59,79,0.0,0,0,1,0,20400,90,30
2025-10-22,Mumbai,0,MUMH1,0,174,186,174,172.36,104,25.99,45.03,6,1.6,79,0.0,0,0,2,0,20400,90,30
2025-10-23,Mumbai,0,MUMH1,0,174,174,174,172.64,104,25.96,45.05,6,1.61,79,0.0,0,0,3,0,20400,90,30
2025-10-24,Mumbai,0,MUMH1,0,173,174,167,172.57,104,25.93,45.08,6,1.62,79,0.0,0,0,4,0,20400,90,30
2025-10-25,Mumbai,0,MUMH1,0,162,173,163,172.93,89,25.89,45.1,6,1.63,69,0.0,0,0,5,1,20400,90,30
2025-10-26,Mumbai,0,MUMH1,0,158,162,165,173.07,89,25.85,45.14,6,1.64,69,0.0,0,0,6,1,20400,90,30
2025-10-27,Mumbai,0,MUMH1,0,188,158,186,173.43,104,25.81,45.17,6,1.65,79,0.0,0,0,0,0,20400,90,30
2025-10-28,Mumbai,0,MUMH1,0,181,188,186,173.21,104,25.76,45.21,6,1.66,79,0.0,0,0,1,0,20400,90,30
2025-10-29,Mumbai,0,MUMH1,0,176,181,174,173.36,104,25.71,45.26,6,1.67,79,0.0,0,0,2,0,20400,90,30
2025-10-30,Mumbai,0,MUMH1,0,177,176,174,173.57,104,25.67,45.31,6,1.69,79,0.0,0,0,3,0,20400,90,30
2025-10-31,Mumbai,0,MUMH1,0,176,177,173,174.21,104,25.63,45.36,6,1.7,79,0.0,0,0,4,0,20400,90,30
2025-11-01,Mumbai,0,MUMH1,0,245,176,162,180.07,88,25.59,45.42,6,1.71,69,0.4,0,0,5,1,20400,90,30
2025-11-02,Mumbai,0,MUMH1,0,166,245,158,180.14,88,25.56,45.49,6,1.73,69,0.0,0,0,6,1,20400,90,30
2025-11-03,Mumbai,0,MUMH1,0,183,166,188,179.93,103,25.54,45.55,6,1.74,79,0.0,0,0,0,0,20400,90,30
2025-11-04,Mumbai,0,MUMH1,0,178,183,181,179.36,103,25.53,45.62,6,1.75,79,0.0,0,0,1,0,20400,90,30
2025-11-05,Mumbai,0,MUMH1,0,168,178,176,178.93,103,25.53,45.7,6,1.77,79,0.0,0,0,2,0,20400,90,30
2025-11-06,Mumbai,0,MUMH1,0,174,168,177,178.93,103,25.54,45.78,6,1.78,79,0.0,0,0,3,0,20400,90,30
2025-11-07,Mumbai,0,MUMH1,0,174,174,176,179.0,103,25.57,45.86,6,1.8,79,0.0,0,0,4,0,20400,90,30
2025-11-08,Mumbai,0,MUMH1,0,154,174,245,178.43,88,25.61,45.95,5,1.81,69,0.0,0,0,5,1,20400,90,30
2025-11-09,Mumbai,0,MUMH1,0,159,154,166,178.5,88,25.66,46.05,5,1.83,69,0.0,0,0,6,1,20400,90,30
2025-11-10,Mumbai,0,MUMH1,0,185,159,183,178.29,104,25.73,46.14,5,1.85,79,0.0,0,0,0,0,20400,90,30
2025-11-11,Mumbai,0,MUMH1,0,184,185,178,178.5,104,25.81,46.24,5,1.86,79,0.0,0,0,1,0,20400,90,30
2025-11-12,Mumbai,0,MUMH1,0,174,184,168,178.36,104,25.9,46.35,5,1.88,79,0.0,0,0,2,0,20400,90,30
2025-11-13,Mumbai,0,MUMH1,0,171,174,174,177.93,104,26.01,46.46,5,1.9,79,0.0,0,0,3,0,20400,90,30
2025-11-14,Mumbai,0,MUMH1,0,174,171,174,177.79,105,26.13,46.57,5,1.91,79,0.0,0,0,4,0,20400,90,30
2025-11-15,Mumbai,0,MUMH1,0,161,174,154,171.79,90,26.26,46.69,5,1.93,69,0.0,0,0,5,1,20400,90,30
2025-11-16,Mumbai,0,MUMH1,0,161,161,159,171.43,91,26.4,46.81,5,1.95,69,0.0,0,0,6,1,20400,90,30
2025-11-17,Mumbai,0,MUMH1,0,187,161,185,171.71,106,26.55,46.93,5,1.97,79,0.0,0,0,0,0,20400,90,30
2025-11-18,Mumbai,0,MUMH1,0,181,187,184,171.93,107,26.71,47.06,5,1.99,79,0.0,0,0,1,0,20400,90,30
2025-11-19,Mumbai,0,MUMH1,0,168,181,174,171.93,108,26.87,47.19,5,2.01,79,0.0,0,0,2,0,20400,90,30
2025-11-20,Mumbai,0,MUMH1,0,177,168,171,172.14,108,27.04,47.33,5,2.03,79,0.0,0,0,3,0,20400,90,30
2025-11-21,Mumbai,0,MUMH1,0,176,177,174,172.29,109,27.21,47.47,5,2.05,79,0.0,0,0,4,0,20400,90,30
2025-11-22,Mumbai,0,MUMH1,0,167,176,161,173.21,95,27.38,47.62,5,2.07,69,0.0,0,0,5,1,20400,90,30
2025-11-23,Mumbai,0,MUMH1,0,162,167,161,173.43,96,27.55,47.76,5,2.09,69,0.0,0,0,6,1,20400,90,30
2025-11-24,Mumbai,0,MUMH1,0,186,162,187,173.5,112,27.72,47.91,4,2.11,79,0.0,0,0,0,0,20400,90,30
2025-11-25,Mumbai,0,MUMH1,0,187,186,181,173.71,112,27.88,48.07,4,2.13,79,0.0,0,0,1,0,20400,90,30
2025-11-26,Mumbai,0,MUMH1,0,175,187,168,173.79,113,28.04,48.23,4,2.15,79,0.0,0,0,2,0,20400,90,30
2025-11-27,Mumbai,0,MUMH1,0,175,175,177,174.07,114,28.19,48.39,4,2.17,79,0.0,0,0,3,0,20400,90,30
2025-05-29,Mumbai,0,MUMH2,1,199,199,199,199.0,149,28.95,71.53,4,3.82,79,0.0,0,0,3,0,20400,110,40
2025-05-30,Mumbai,0,MUMH2,1,198,199,199,198.5,148,28.82,71.36,4,3.8,79,0.0,0,0,4,0,20400,110,40
2025-05-31,Mumbai,0,MUMH2,1,186,198,199,194.33,133,28.67,71.19,4,3.77,69,0.0,0,0,5,1,20400,110,40
2025-06-01,Mumbai,0,MUMH2,1,185,186,199,192.0,132,28.52,71.02,42,3.75,69,0.0,0,0,6,1,20400,110,40
2025-06-02,Mumbai,0,MUMH2,1,214,185,199,196.4,146,28.36,70.84,42,3.73,79,0.0,0,0,0,0,20400,110,40
2025-06-03,Mumbai,0,MUMH2,1,211,214,199,198.83,145,28.19,70.66,42,3.71,79,0.0,0,0,1,0,20400,110,40
2025-06-04,Mumbai,0,MUMH2,1,207,211,199,200.0,145,28.02,70.48,42,3.68,79,0.0,0,0,2,0,20400,110,40
2025-06-05,Mumbai,0,MUMH2,1,212,207,199,201.5,144,27.85,70.29,42,3.66,79,0.0,0,0,3,0,20400,110,40
2025-06-06,Mumbai,0,MUMH2,1,297,212,198,212.11,143,27.68,70.1,42,3.64,79,0.4,0,0,4,0,20400,110,40
2025-06-07,Mumbai,0,MUMH2,1,191,297,186,210.0,127,27.51,69.91,42,3.61,69,0.0,0,0,5,1,20400,110,40
2025-06-08,Mumbai,0,MUMH2,1,194,191,185,208.55,126,27.34,69.72,41,3.59,69,0.0,0,0,6,1,20400,110,40
2025-06-09,Mumbai,0,MUMH2,1,217,194,214,209.25,140,27.17,69.52,41,3.57,79,0.0,0,0,0,0,20400,110,40
2025-06-10,Mumbai,0,MUMH2,1,216,217,211,209.77,140,27.02,69.32,41,3.54,79,0.0,0,0,1,0,20400,110,40
