date,city,city_id,hospital_id,hospital_id_enc,admissions,lag_1_admissions,lag_7_admissions,rolling_14_admissions,aqi,temp,humidity,rainfall,wind_speed,mobility_index,outbreak_index,festival_flag,holiday_flag,weekday,is_weekend,population_density,hospital_beds,staff_count
2025-07-17,Bengaluru,2,BENH1,0,137,132,134,140.43,81,20.81,60.5,13,2.6,88,0.0,0,0,3,0,11200,72,25
2025-07-18,Bengaluru,2,BENH1,0,131,137,140,139.93,80,20.67,60.24,13,2.58,88,0.0,0,0,4,0,11200,72,25
2025-07-19,Bengaluru,2,BENH1,0,122,131,121,139.64,64,20.55,59.98,13,2.55,78,0.0,0,0,5,1,11200,72,25
2025-07-20,Bengaluru,2,BENH1,0,115,122,191,138.64,63,20.44,59.72,13,2.53,78,0.0,0,0,6,1,11200,72,25
2025-07-21,Bengaluru,2,BENH1,0,139,115,143,138.0,78,20.33,59.46,13,2.51,88,0.0,0,0,0,0,11200,72,25
2025-07-22,Bengaluru,2,BENH1,0,142,139,144,137.64,77,20.24,59.21,13,2.48,88,0.0,0,0,1,0,11200,72,25
2025-07-23,Bengaluru,2,BENH1,0,131,142,132,137.29,76,20.17,58.95,13,2.46,88,0.0,0,0,2,0,11200,72,25
2025-07-24,Bengaluru,2,BENH1,0,131,131,137,137.07,76,20.1,58.69,13,2.43,88,0.0,0,0,3,0,11200,72,25
2025-07-25,Bengaluru,2,BENH1,0,135,131,131,136.71,75,20.06,58.43,13,2.41,88,0.0,0,0,4,0,11200,72,25
2025-07-26,Bengaluru,2,BENH1,0,122,135,122,136.79,59,20.02,58.18,14,2.39,78,0.0,0,0,5,1,11200,72,25
2025-07-27,Bengaluru,2,BENH1,0,121,122,115,131.79,59,20.0,57.92,14,2.36,78,0.0,0,0,6,1,11200,72,25
2025-07-28,Bengaluru,2,BENH1,0,121,121,139,130.21,73,20.0,57.67,14,2.34,88,0.0,0,1,0,0,11200,72,25
2025-07-29,Bengaluru,2,BENH1,0,141,121,142,130.0,73,20.0,57.41,14,2.32,88,0.0,0,0,1,0,11200,72,25
2025-07-30,Bengaluru,2,BENH1,0,126,141,131,129.57,72,20.03,57.16,14,2.29,88,0.0,0,0,2,0,11200,72,25
2025-07-31,Bengaluru,2,BENH1,0,134,126,131,129.36,72,20.06,56.91,14,2.27,88,0.0,0,0,3,0,11200,72,25
2025-08-01,Bengaluru,2,BENH1,0,128,134,135,129.14,72,20.1,56.65,14,2.25,88,0.0,0,0,4,0,11200,72,25
2025-08-02,Bengaluru,2,BENH1,0,119,128,122,128.93,57,20.15,56.4,14,2.23,78,0.0,0,0,5,1,11200,72,25
2025-08-03,Bengaluru,2,BENH1,0,120,119,121,129.29,57,20.21,56.15,14,2.2,78,0.0,0,0,6,1,11200,72,25
2025-08-04,Bengaluru,2,BENH1,0,141,120,121,129.43,71,20.28,55.9,14,2.18,88,0.0,0,0,0,0,11200,72,25
2025-08-05,Bengaluru,2,BENH1,0,143,141,141,129.5,71,20.35,55.65,14,2.16,88,0.0,0,0,1,0,11200,72,25
2025-08-06,Bengaluru,2,BENH1,0,129,143,126,129.36,71,20.42,55.41,14,2.14,88,0.0,0,0,2,0,11200,72,25
2025-08-07,Bengaluru,2,BENH1,0,129,129,134,129.21,71,20.49,55.16,14,2.12,88,0.0,0,0,3,0,11200,72,25
2025-08-08,Bengaluru,2,BENH1,0,133,129,128,129.07,71,20.57,54.92,15,2.1,88,0.0,0,0,4,0,11200,72,25
2025-08-09,Bengaluru,2,BENH1,0,118,133,119,128.79,56,20.64,54.68,15,2.08,78,0.0,0,0,5,1,11200,72,25
2025-08-10,Bengaluru,2,BENH1,0,123,118,120,128.93,56,20.7,54.44,15,2.06,78,0.0,0,0,6,1,11200,72,25
2025-08-11,Bengaluru,2,BENH1,0,138,123,141,130.14,71,20.76,54.2,15,2.04,88,0.0,0,0,0,0,11200,72,25
2025-08-12,Bengaluru,2,BENH1,0,141,138,143,130.14,71,20.82,53.96,15,2.02,88,0.0,0,0,1,0,11200,72,25
2025-08-13,Bengaluru,2,BENH1,0,128,141,129,130.29,71,20.86,53.73,15,2.0,88,0.0,0,0,2,0,11200,72,25
2025-08-14,Bengaluru,2,BENH1,0,133,128,129,130.21,71,20.9,53.49,15,1.98,88,0.0,0,0,3,0,11200,72,25
2025-08-15,Bengaluru,2,BENH1,0,140,133,133,131.07,71,20.92,53.26,15,1.96,88,0.0,0,0,4,0,11200,72,25
2025-08-16,Bengaluru,2,BENH1,0,115,140,118,130.79,56,20.94,53.03,15,1.94,78,0.0,0,0,5,1,11200,72,25
2025-08-17,Bengaluru,2,BENH1,0,123,115,123,131.0,56,20.94,52.8,15,1.92,78,0.0,0,0,6,1,11200,72,25
2025-08-18,Bengaluru,2,BENH1,0,143,123,138,131.14,70,20.93,52.58,15,1.91,88,0.0,0,0,0,0,11200,72,25
2025-08-19,Bengaluru,2,BENH1,0,387,143,141,148.57,70,20.9,52.35,15,1.89,88,1.0,0,0,1,0,11200,72,25
2025-08-20,Bengaluru,2,BENH1,0,131,387,128,148.71,70,20.87,52.13,15,1.87,88,0.0,0,0,2,0,11200,72,25
2025-08-21,Bengaluru,2,BENH1,0,129,131,133,148.71,70,20.82,51.91,15,1.85,88,0.0,0,0,3,0,11200,72,25
2025-08-22,Bengaluru,2,BENH1,0,132,129,140,148.64,69,20.76,51.7,15,1.84,88,0.0,0,0,4,0,11200,72,25
2025-08-23,Bengaluru,2,BENH1,0,121,132,115,148.86,54,20.7,51.48,15,1.82,78,0.0,0,0,5,1,11200,72,25
2025-08-24,Bengaluru,2,BENH1,0,122,121,123,148.79,53,20.62,51.27,15,1.81,78,0.0,0,0,6,1,11200,72,25
2025-08-25,Bengaluru,2,BENH1,0,141,122,143,149.0,68,20.53,51.06,16,1.79,88,0.0,0,0,0,0,11200,72,25
2025-08-26,Bengaluru,2,BENH1,0,164,141,387,150.64,147,20.44,50.86,16,1.78,63,0.0,1,0,1,0,11200,72,25
2025-08-27,Bengaluru,2,BENH1,0,151,164,131,152.29,147,20.34,50.65,16,1.76,63,0.0,1,0,2,0,11200,72,25
2025-08-28,Bengaluru,2,BENH1,0,167,151,129,154.71,146,20.23,50.45,16,1.75,63,0.0,1,0,3,0,11200,72,25
2025-08-29,Bengaluru,2,BENH1,0,128,167,132,153.86,66,20.13,50.26,16,1.73,88,0.0,0,0,4,0,11200,72,25
2025-08-30,Bengaluru,2,BENH1,0,115,128,121,153.86,50,20.02,50.06,16,1.72,78,0.0,0,0,5,1,11200,72,25
2025-08-31,Bengaluru,2,BENH1,0,120,115,122,153.64,49,19.91,49.87,16,1.71,78,0.0,0,0,6,1,11200,72,25
2025-09-01,Bengaluru,2,BENH1,0,137,120,141,153.21,64,19.81,49.68,16,1.69,88,0.0,0,0,0,0,11200,72,25
2025-09-02,Bengaluru,2,BENH1,0,137,137,164,135.36,63,19.71,49.49,16,1.68,88,0.0,0,0,1,0,11200,72,25
2025-09-03,Bengaluru,2,BENH1,0,132,137,151,135.43,62,19.62,49.31,16,1.67,88,0.0,0,0,2,0,11200,72,25
2025-09-04,Bengaluru,2,BENH1,0,128,132,167,135.36,62,19.53,49.13,16,1.66,88,0.0,0,0,3,0,11200,72,25
2025-09-05,Bengaluru,2,BENH1,0,132,128,128,135.36,61,19.45,48.96,16,1.64,88,0.0,0,0,4,0,11200,72,25
2025-09-06,Bengaluru,2,BENH1,0,113,132,115,134.79,46,19.39,48.78,16,1.63,78,0.0,0,0,5,1,11200,72,25
2025-09-07,Bengaluru,2,BENH1,0,115,113,120,134.29,45,19.33,48.61,16,1.62,78,0.0,0,0,6,1,11200,72,25
2025-09-08,Bengaluru,2,BENH1,0,138,115,137,134.07,60,19.29,48.45,16,1.61,88,0.0,0,0,0,0,11200,72,25
2025-09-09,Bengaluru,2,BENH1,0,139,138,137,132.29,59,19.26,48.28,16,1.6,88,0.0,0,0,1,0,11200,72,25
2025-09-10,Bengaluru,2,BENH1,0,133,139,132,131.0,59,19.25,48.12,16,1.59,88,0.0,0,0,2,0,11200,72,25
2025-09-11,Bengaluru,2,BENH1,0,125,133,128,128.0,58,19.25,47.97,16,1.59,88,0.0,0,0,3,0,11200,72,25
2025-09-12,Bengaluru,2,BENH1,0,126,125,132,127.86,58,19.27,47.82,16,1.58,88,0.0,0,0,4,0,11200,72,25
2025-09-13,Bengaluru,2,BENH1,0,112,126,113,127.64,43,19.3,47.67,16,1.57,78,0.0,0,0,5,1,11200,72,25
2025-09-14,Bengaluru,2,BENH1,0,113,112,115,127.14,43,19.34,47.52,16,1.56,78,0.0,0,0,6,1,11200,72,25
2025-09-15,Bengaluru,2,BENH1,0,140,113,138,127.36,58,19.4,47.38,16,1.55,88,0.0,0,0,0,0,11200,72,25
2025-09-16,Bengaluru,2,BENH1,0,133,140,139,127.07,58,19.47,47.24,16,1.55,88,0.0,0,0,1,0,11200,72,25
2025-09-17,Bengaluru,2,BENH1,0,125,133,133,126.57,58,19.55,47.11,16,1.54,88,0.0,0,0,2,0,11200,72,25
2025-09-18,Bengaluru,2,BENH1,0,131,125,125,126.79,58,19.65,46.98,16,1.54,88,0.0,0,0,3,0,11200,72,25
2025-09-19,Bengaluru,2,BENH1,0,125,131,126,126.29,58,19.75,46.85,16,1.53,88,0.0,0,0,4,0,11200,72,25
2025-09-20,Bengaluru,2,BENH1,0,110,125,112,126.07,43,19.86,46.73,16,1.53,78,0.0,0,0,5,1,11200,72,25
2025-09-21,Bengaluru,2,BENH1,0,114,110,113,126.0,43,19.98,46.61,16,1.52,78,0.0,0,0,6,1,11200,72,25
2025-09-22,Bengaluru,2,BENH1,0,143,114,140,126.36,58,20.11,46.5,16,1.52,88,0.0,0,0,0,0,11200,72,25
2025-09-23,Bengaluru,2,BENH1,0,138,143,133,126.29,59,20.24,46.39,16,1.51,88,0.0,0,0,1,0,11200,72,25
2025-09-24,Bengaluru,2,BENH1,0,127,138,125,125.86,59,20.36,46.28,16,1.51,88,0.0,0,0,2,0,11200,72,25
2025-09-25,Bengaluru,2,BENH1,0,210,127,131,131.93,59,20.49,46.18,16,1.51,88,0.4,0,0,3,0,11200,72,25
2025-09-26,Bengaluru,2,BENH1,0,131,210,125,132.29,60,20.62,46.08,16,1.51,88,0.0,0,0,4,0,11200,72,25
2025-09-27,Bengaluru,2,BENH1,0,118,131,110,132.71,45,20.74,45.99,16,1.5,78,0.0,0,0,5,1,11200,72,25
2025-09-28,Bengaluru,2,BENH1,0,115,118,114,132.86,45,20.86,45.9,16,1.5,78,0.0,0,0,6,1,11200,72,25
2025-09-29,Bengaluru,2,BENH1,0,132,115,143,132.29,61,20.97,45.81,16,1.5,88,0.0,0,0,0,0,11200,72,25
2025-09-30,Bengaluru,2,BENH1,0,140,132,138,132.79,61,21.08,45.73,16,1.5,88,0.0,0,0,1,0,11200,72,25
2025-10-01,Bengaluru,2,BENH1,0,129,140,127,133.07,61,21.17,45.65,7,1.5,88,0.0,0,0,2,0,11200,72,25
2025-10-02,Bengaluru,2,BENH1,0,125,129,210,132.64,62,21.26,45.58,7,1.5,88,0.0,0,0,3,0,11200,72,25
2025-10-03,Bengaluru,2,BENH1,0,129,125,131,132.93,62,21.33,45.51,7,1.5,88,0.0,0,0,4,0,11200,72,25
2025-10-04,Bengaluru,2,BENH1,0,116,129,118,133.36,47,21.39,45.44,7,1.5,78,0.0,0,0,5,1,11200,72,25
2025-10-05,Bengaluru,2,BENH1,0,121,116,115,133.86,47,21.44,45.38,7,1.5,78,0.0,0,0,6,1,11200,72,25
2025-10-06,Bengaluru,2,BENH1,0,145,121,132,134.0,62,21.47,45.33,7,1.51,88,0.0,0,0,0,0,11200,72,25
2025-10-07,Bengaluru,2,BENH1,0,142,145,140,134.29,63,21.5,45.28,7,1.51,88,0.0,0,0,1,0,11200,72,25
2025-10-08,Bengaluru,2,BENH1,0,129,142,129,134.43,63,21.51,45.23,7,1.51,88,0.0,0,0,2,0,11200,72,25
2025-10-09,Bengaluru,2,BENH1,0,129,129,125,128.64,63,21.51,45.19,7,1.52,88,0.0,0,0,3,0,11200,72,25
2025-10-10,Bengaluru,2,BENH1,0,127,129,129,128.36,63,21.5,45.15,7,1.52,88,0.0,0,0,4,0,11200,72,25
2025-10-11,Bengaluru,2,BENH1,0,115,127,116,128.14,48,21.48,45.11,7,1.52,78,0.0,0,0,5,1,11200,72,25
2025-10-12,Bengaluru,2,BENH1,0,116,115,121,128.21,48,21.45,45.08,7,1.53,78,0.0,0,0,6,1,11200,72,25
2025-10-13,Bengaluru,2,BENH1,0,138,116,145,128.64,63,21.41,45.06,7,1.53,88,0.0,0,0,0,0,11200,72,25
2025-10-14,Bengaluru,2,BENH1,0,135,138,142,128.29,62,21.36,45.04,7,1.54,88,0.0,0,0,1,0,11200,72,25
2025-10-15,Bengaluru,2,BENH1,0,133,135,129,128.57,62,21.31,45.02,7,1.54,88,0.0,0,0,2,0,11200,72,25
2025-10-16,Bengaluru,2,BENH1,0,134,133,129,129.21,62,21.26,45.01,7,1.55,88,0.0,0,0,3,0,11200,72,25
2025-10-17,Bengaluru,2,BENH1,0,133,134,127,129.5,62,21.2,45.0,7,1.56,88,0.0,0,0,4,0,11200,72,25
2025-10-18,Bengaluru,2,BENH1,0,122,133,115,129.93,47,21.15,45.0,7,1.57,78,0.0,0,0,5,1,11200,72,25
2025-10-19,Bengaluru,2,BENH1,0,124,122,116,130.14,46,21.1,45.0,7,1.57,78,0.0,0,0,6,1,11200,72,25
2025-10-20,Bengaluru,2,BENH1,0,136,124,138,129.5,61,21.05,45.01,7,1.58,88,0.0,0,0,0,0,11200,72,25
2025-10-21,Bengaluru,2,BENH1,0,146,136,135,129.79,61,21.0,45.02,7,1.59,88,0.0,0,0,1,0,11200,72,25
2025-10-22,Bengaluru,2,BENH1,0,128,146,133,129.71,61,20.96,45.03,7,1.6,88,0.0,0,0,2,0,11200,72,25
2025-10-23,Bengaluru,2,BENH1,0,131,128,134,129.86,61,20.93,45.05,7,1.61,88,0.0,0,0,3,0,11200,72,25
2025-10-24,Bengaluru,2,BENH1,0,124,131,133,129.64,60,20.91,45.08,7,1.62,88,0.0,0,0,4,0,11200,72,25
2025-10-25,Bengaluru,2,BENH1,0,115,124,122,129.64,45,20.9,45.1,7,1.63,78,0.0,0,0,5,1,11200,72,25
2025-10-26,Bengaluru,2,BENH1,0,119,115,124,129.86,45,20.91,45.14,7,1.64,78,0.0,0,0,6,1,11200,72,25
2025-10-27,Bengaluru,2,BENH1,0,141,119,136,130.07,60,20.92,45.17,7,1.65,88,0.0,0,0,0,0,11200,72,25
2025-10-28,Bengaluru,2,BENH1,0,137,141,146,130.21,60,20.95,45.21,7,1.66,88,0.0,0,0,1,0,11200,72,25
2025-10-29,Bengaluru,2,BENH1,0,129,137,128,129.93,60,20.99,45.26,7,1.67,88,0.0,0,0,2,0,11200,72,25
2025-10-30,Bengaluru,2,BENH1,0,127,129,131,129.43,60,21.05,45.31,7,1.69,88,0.0,0,0,3,0,11200,72,25
2025-10-31,Bengaluru,2,BENH1,0,132,127,124,129.36,61,21.12,45.36,7,1.7,88,0.0,0,0,4,0,11200,72,25
2025-11-01,Bengaluru,2,BENH1,0,202,132,115,135.07,46,21.21,45.42,7,1.71,78,0.4,0,0,5,1,11200,72,25
2025-11-02,Bengaluru,2,BENH1,0,121,202,119,134.86,46,21.31,45.49,7,1.73,78,0.0,0,0,6,1,11200,72,25
2025-11-03,Bengaluru,2,BENH1,0,136,121,141,134.86,61,21.42,45.55,7,1.74,88,0.0,0,0,0,0,11200,72,25
2025-11-04,Bengaluru,2,BENH1,0,139,136,137,134.36,62,21.54,45.62,7,1.75,88,0.0,0,0,1,0,11200,72,25
2025-11-05,Bengaluru,2,BENH1,0,125,139,129,134.14,62,21.68,45.7,7,1.77,88,0.0,0,0,2,0,11200,72,25
2025-11-06,Bengaluru,2,BENH1,0,130,125,127,134.07,63,21.82,45.78,7,1.78,88,0.0,0,0,3,0,11200,72,25
2025-11-07,Bengaluru,2,BENH1,0,131,130,132,134.57,63,21.97,45.86,7,1.8,88,0.0,0,0,4,0,11200,72,25
2025-11-08,Bengaluru,2,BENH1,0,118,131,202,134.79,49,22.13,45.95,6,1.81,78,0.0,0,0,5,1,11200,72,25
2025-11-09,Bengaluru,2,BENH1,0,119,118,121,134.79,49,22.29,46.05,6,1.83,78,0.0,0,0,6,1,11200,72,25
2025-11-10,Bengaluru,2,BENH1,0,139,119,136,134.64,65,22.46,46.14,6,1.85,88,0.0,0,0,0,0,11200,72,25
2025-11-11,Bengaluru,2,BENH1,0,140,139,139,134.86,66,22.63,46.24,6,1.86,88,0.0,0,0,1,0,11200,72,25
2025-11-12,Bengaluru,2,BENH1,0,130,140,125,134.93,67,22.79,46.35,6,1.88,88,0.0,0,0,2,0,11200,72,25
2025-11-13,Bengaluru,2,BENH1,0,129,130,130,135.07,67,22.96,46.46,6,1.9,88,0.0,0,0,3,0,11200,72,25
2025-11-14,Bengaluru,2,BENH1,0,129,129,131,134.86,68,23.12,46.57,6,1.91,88,0.0,0,0,4,0,11200,72,25
2025-11-15,Bengaluru,2,BENH1,0,120,129,118,129.0,54,23.28,46.69,6,1.93,78,0.0,0,0,5,1,11200,72,25
2025-11-16,Bengaluru,2,BENH1,0,123,120,119,129.14,54,23.43,46.81,6,1.95,78,0.0,0,0,6,1,11200,72,25
2025-11-17,Bengaluru,2,BENH1,0,138,123,139,129.29,70,23.57,46.93,6,1.97,88,0.0,0,0,0,0,11200,72,25
2025-11-18,Bengaluru,2,BENH1,0,141,138,140,129.43,71,23.7,47.06,6,1.99,88,0.0,0,0,1,0,11200,72,25
2025-11-19,Bengaluru,2,BENH1,0,128,141,130,129.64,72,23.82,47.19,6,2.01,88,0.0,0,0,2,0,11200,72,25
2025-11-20,Bengaluru,2,BENH1,0,130,128,129,129.64,72,23.93,47.33,6,2.03,88,0.0,0,0,3,0,11200,72,25
2025-11-21,Bengaluru,2,BENH1,0,131,130,129,129.64,73,24.03,47.47,6,2.05,88,0.0,0,0,4,0,11200,72,25
2025-11-22,Bengaluru,2,BENH1,0,120,131,120,129.79,59,24.11,47.62,6,2.07,78,0.0,0,0,5,1,11200,72,25
2025-11-23,Bengaluru,2,BENH1,0,120,120,123,129.86,59,24.19,47.76,6,2.09,78,0.0,0,0,6,1,11200,72,25
2025-11-24,Bengaluru,2,BENH1,0,142,120,138,130.07,75,24.24,47.91,5,2.11,88,0.0,0,0,0,0,11200,72,25
2025-11-25,Bengaluru,2,BENH1,0,144,142,141,130.36,75,24.29,48.07,5,2.13,88,0.0,0,0,1,0,11200,72,25
2025-11-26,Bengaluru,2,BENH1,0,135,144,128,130.71,75,24.32,48.23,5,2.15,88,0.0,0,0,2,0,11200,72,25
2025-11-27,Bengaluru,2,BENH1,0,128,135,130,130.64,76,24.34,48.39,5,2.17,88,0.0,0,0,3,0,11200,72,25
2025-05-29,Bengaluru,2,BENH2,1,154,154,154,154.0,106,23.95,71.53,5,3.82,88,0.0,0,0,3,0,11200,92,35
2025-05-30,Bengaluru,2,BENH2,1,150,154,154,152.0,105,23.79,71.36,5,3.8,88,0.0,0,0,4,0,11200,92,35
2025-05-31,Bengaluru,2,BENH2,1,134,150,154,146.0,89,23.64,71.19,5,3.77,78,0.0,0,0,5,1,11200,92,35
2025-06-01,Bengaluru,2,BENH2,1,136,134,154,143.5,88,23.5,71.02,14,3.75,78,0.0,0,0,6,1,11200,92,35
2025-06-02,Bengaluru,2,BENH2,1,160,136,154,146.8,102,23.37,70.84,14,3.73,88,0.0,0,0,0,0,11200,92,35
2025-06-03,Bengaluru,2,BENH2,1,158,160,154,148.67,102,23.25,70.66,14,3.71,88,0.0,0,0,1,0,11200,92,35
2025-06-04,Bengaluru,2,BENH2,1,146,158,154,148.29,101,23.14,70.48,14,3.68,88,0.0,0,0,2,0,11200,92,35
2025-06-05,Bengaluru,2,BENH2,1,150,146,154,148.5,100,23.04,70.29,14,3.66,88,0.0,0,0,3,0,11200,92,35
2025-06-06,Bengaluru,2,BENH2,1,210,150,150,155.33,100,22.96,70.1,14,3.64,88,0.4,0,0,4,0,11200,92,35
2025-06-07,Bengaluru,2,BENH2,1,134,210,134,153.2,84,22.89,69.91,14,3.61,78,0.0,0,0,5,1,11200,92,35
2025-06-08,Bengaluru,2,BENH2,1,133,134,136,151.36,83,22.83,69.72,13,3.59,78,0.0,0,0,6,1,11200,92,35
2025-06-09,Bengaluru,2,BENH2,1,165,133,160,152.5,98,22.79,69.52,13,3.57,88,0.0,0,0,0,0,11200,92,35
2025-06-10,Bengaluru,2,BENH2,1,157,165,158,152.85,97,22.76,69.32,13,3.54,88,0.0,0,0,1,0,11200,92,35
